"AGE","MALE","IN_LABOR_FORCE","HSTOCKS","MARRIED","AGE_18_34","AGE_35_44","AGE_45_54","AGE_55_64","AGE_64_75","AGE_75_plus","RACE_white_non_hispanic","RACE_black_african_american","RACE_hispanic","RACE_other","LTHRIFT","LIRAKH","LINCOME","KNOWL","FINLIT","KNOWL_FINLIT","EDCL_no_HS","EDCL_HS_GED","EDCL_some_college","EDCL_college_degree"
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,14.7975890303764,-4.60517018598809,16.4325525184119,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,14.8124591928559,-4.60517018598809,16.4349175174916,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,14.6308753712485,-4.60517018598809,16.4309727392139,1,1,1,0,0,0,1
58,1,1,0,1,0,0,0,1,0,0,1,0,0,0,14.7862894751225,-4.60517018598809,16.435704609284,1,1,1,0,0,0,1
64,1,0,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6231464048045,0,0,0,1,0,0,0
64,1,0,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6231464048045,0,0,0,1,0,0,0
64,1,0,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.4512961478763,0,0,0,1,0,0,0
64,1,0,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.3867576267176,0,0,0,1,0,0,0
64,1,0,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.5964781577138,0,0,0,1,0,0,0
76,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,11.6950904463402,1,1,1,0,0,1,0
76,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,11.756244869531,1,1,1,0,0,1,0
76,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,11.8058418106565,1,1,1,0,0,1,0
76,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,11.6860406108506,1,1,1,0,0,1,0
76,1,0,0,1,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,11.7391504361501,1,1,1,0,0,1,0
57,1,1,1,1,0,0,0,1,0,0,1,0,0,0,13.312983737013,10.8967393255464,14.2648790804902,1,1,1,0,0,0,1
57,1,1,1,1,0,0,0,1,0,0,1,0,0,0,13.2410349071218,11.0020998412042,14.2785779248653,1,1,1,0,0,0,1
23,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.063097688971,0,1,0,0,0,1,0
23,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.046003255622,0,1,0,0,0,1,0
23,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.063097688971,0,1,0,0,0,1,0
23,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.063097688971,0,1,0,0,0,1,0
23,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.063097688971,0,1,0,0,0,1,0
64,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,12.4292161968444,10.7232298633476,0,1,0,0,0,0,1
64,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,12.4292161968444,10.699132311783,0,1,0,0,0,0,1
64,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,12.4292161968444,10.699132311783,0,1,0,0,0,0,1
64,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,12.4292161968444,10.7232298633476,0,1,0,0,0,0,1
64,1,1,0,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,12.4292161968444,10.699132311783,0,1,0,0,0,0,1
35,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.7040591163758,1,0,0,0,1,0,0
35,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.7646837381485,1,0,0,0,1,0,0
35,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.7040591163758,1,0,0,0,1,0,0
35,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.7646837381485,1,0,0,0,1,0,0
35,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,11.7477341798919,1,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,13.0454823330684,-4.60517018598809,12.4322976167499,0,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,12.5353763926728,-4.60517018598809,12.4322976167499,0,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,12.7128902478986,-4.60517018598809,12.4322976167499,0,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,12.9621946252515,-4.60517018598809,12.4365986986347,0,0,0,0,1,0,0
61,1,1,0,1,0,0,0,1,0,0,1,0,0,0,12.3414772825364,-4.60517018598809,12.4322976167499,0,0,0,0,1,0,0
27,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,1,0,0,0
27,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,1,0,0,0
27,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,1,0,0,0
27,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,1,0,0,0
27,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,0,0,1,0
39,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,9.21034037197618,11.1286949714631,0,0,0,0,0,1,0
39,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,9.21034037197618,11.1286949714631,0,0,0,0,0,1,0
39,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,9.21034037197618,11.1286949714631,0,0,0,0,0,1,0
39,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,9.21034037197618,11.1444433284218,0,0,0,0,0,1,0
39,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,9.21034037197618,11.1286949714631,0,0,0,0,0,1,0
62,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.5964781577138,1,0,0,0,1,0,0
62,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.046003255622,1,0,0,0,1,0,0
62,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.6744396991848,1,0,0,0,1,0,0
62,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.6491218911922,1,0,0,0,1,0,0
62,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,11.2622263640894,1,0,0,0,1,0,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.5705277237631,1,1,1,0,1,0,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.5705277237631,1,1,1,0,1,0,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.5806800951928,1,1,1,0,1,0,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.5806800951928,1,1,1,0,1,0,0
50,0,1,1,0,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,11.5705277237631,1,1,1,0,1,0,0
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.8589989975636,-4.60517018598809,11.7040591163758,1,0,0,0,1,0,0
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.8967393255464,-4.60517018598809,11.6950904463402,1,0,0,0,1,0,0
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.5186731916264,-4.60517018598809,11.7040591163758,1,0,0,0,1,0,0
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,11.0974100210086,-4.60517018598809,11.7040591163758,1,0,0,0,1,0,0
39,1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.5713169251118,-4.60517018598809,11.7040591163758,1,0,0,0,1,0,0
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.0855376951773,12.8604909759244,1,1,1,0,0,0,1
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.0870632484862,12.8604909759244,1,1,1,0,0,0,1
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.0786437574946,12.8604909759244,1,1,1,0,0,0,1
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.0855376951773,12.8604909759244,1,1,1,0,0,0,1
67,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,14.0786437574946,12.8604909759244,1,1,1,0,0,0,1
38,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.4820678065247,0,0,0,1,0,0,0
38,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.4512961478763,0,0,0,1,0,0,0
38,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.5409083065668,0,0,0,1,0,0,0
38,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.1636140754342,0,0,0,1,0,0,0
38,1,1,0,1,0,1,0,0,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.6231464048045,0,0,0,1,0,0,0
72,1,1,1,1,0,0,0,0,1,0,1,0,0,0,13.6459077735781,12.5061772379805,12.0028400818787,1,0,0,0,0,0,1
72,1,1,1,1,0,0,0,0,1,0,1,0,0,0,13.5049009808688,12.4171436156101,12.7816179958338,1,0,0,0,0,0,1
72,1,1,1,1,0,0,0,0,1,0,1,0,0,0,13.5619077991654,12.5135573452781,12.7816179958338,1,0,0,0,0,0,1
72,1,1,1,1,0,0,0,0,1,0,1,0,0,0,13.5696100195274,12.4645833406817,12.3746319748901,1,0,0,0,0,0,1
72,1,1,1,1,0,0,0,0,1,0,1,0,0,0,13.4842248480304,12.4950039373824,11.6489993392099,1,0,0,0,0,0,1
75,1,1,0,1,0,0,0,0,0,1,0,1,0,0,-4.60517018598809,-4.60517018598809,11.6299511442157,1,1,1,0,0,0,1
75,1,1,0,1,0,0,0,0,0,1,0,1,0,0,-4.60517018598809,-4.60517018598809,11.046003255622,1,1,1,1,0,0,0
75,1,1,0,1,0,0,0,0,0,1,0,1,0,0,-4.60517018598809,-4.60517018598809,11.4628970595469,1,1,1,0,1,0,0
75,1,1,0,1,0,0,0,0,0,1,0,1,0,0,-4.60517018598809,-4.60517018598809,11.3030483586102,1,1,1,0,0,0,1
75,1,1,0,1,0,0,0,0,0,1,0,1,0,0,-4.60517018598809,-4.60517018598809,11.0799048072929,1,1,1,1,0,0,0
55,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.8975832504897,1,0,0,0,0,0,1
55,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.9745442916334,1,0,0,0,0,0,1
55,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.9368039636558,1,0,0,0,0,0,1
55,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.9928934303075,1,0,0,0,0,0,1
55,1,0,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.9745442916334,1,0,0,0,0,0,1
60,1,1,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,1,0,0,0
60,1,1,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,1,0,0,0
60,1,1,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,1,0,0,0
60,1,1,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,1,0,0,0
60,1,1,0,1,0,0,0,1,0,0,0,0,1,0,-4.60517018598809,-4.60517018598809,10.2044360699298,0,0,0,1,0,0,0
73,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.1615840905576,14.9580262610502,1,0,0,0,0,0,1
73,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.1615840905576,14.9580262610502,1,0,0,0,0,0,1
73,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.1615840905576,14.9580262610502,1,0,0,0,0,0,1
73,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.1615840905576,14.9580262610502,1,0,0,0,0,0,1
73,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.1615840905576,14.9580262610502,1,0,0,0,0,0,1
63,1,1,0,1,0,0,0,1,0,0,0,1,0,0,11.9183905730784,-4.60517018598809,11.6860406108506,1,1,1,0,1,0,0
63,1,1,0,1,0,0,0,1,0,0,0,1,0,0,11.9183905730784,-4.60517018598809,11.6860406108506,1,1,1,0,1,0,0
63,1,1,0,1,0,0,0,1,0,0,0,1,0,0,11.9183905730784,-4.60517018598809,11.6860406108506,1,1,1,0,1,0,0
63,1,1,0,1,0,0,0,1,0,0,0,1,0,0,11.9183905730784,-4.60517018598809,11.6860406108506,1,1,1,0,1,0,0
63,1,1,0,1,0,0,0,1,0,0,0,1,0,0,11.9183905730784,-4.60517018598809,11.6860406108506,1,1,1,0,1,0,0
40,1,1,1,1,0,1,0,0,0,0,1,0,0,0,11.1982147201305,10.7144177687525,12.9517069841862,1,1,1,0,0,0,1
40,1,1,1,1,0,1,0,0,0,0,1,0,0,0,9.68034400122192,10.3320179335753,12.9124862710443,1,1,1,0,0,0,1
40,1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.0858091093301,10.5713169251118,13.1080530545763,1,1,1,0,0,0,1
40,1,1,1,1,0,1,0,0,0,0,1,0,0,0,10.5267486056319,10.2399597891573,12.7937027350361,1,1,1,0,0,0,1
40,1,1,1,1,0,1,0,0,0,0,1,0,0,0,8.53699581871242,10.2399597891573,13.0090078380376,1,1,1,0,0,0,1
26,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.9928934303075,0,0,0,1,0,0,0
26,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.9928934303075,0,0,0,1,0,0,0
26,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.9928934303075,0,0,0,1,0,0,0
26,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.9928934303075,0,0,0,1,0,0,0
26,1,1,0,1,1,0,0,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,10.9928934303075,0,0,0,1,0,0,0
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,16.5500724307668,1,1,1,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,16.7306380608753,1,1,1,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,16.6978872921627,1,1,1,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,16.5906417617943,1,1,1,0,0,0,1
52,1,1,1,1,0,0,1,0,0,0,1,0,0,0,-4.60517018598809,-4.60517018598809,16.6777092917486,1,1,1,0,0,0,1
74,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.5923670066501,12.6623140473524,0,1,0,0,0,0,1
74,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.5923670066501,12.6588835122355,0,1,0,0,0,0,1
74,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.5923670066501,12.6623140473524,0,1,0,0,0,0,1
74,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.5923670066501,12.6623140473524,0,1,0,0,0,0,1
74,1,0,1,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,13.5923670066501,12.6623140473524,0,1,0,0,0,0,1
70,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.9173858777924,0,0,0,1,0,0,0
70,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.9173858777924,0,0,0,1,0,0,0
70,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.9173858777924,0,0,0,1,0,0,0
70,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.9173858777924,0,0,0,1,0,0,0
70,1,0,0,1,0,0,0,0,1,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.9173858777924,0,0,0,1,0,0,0
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,7.09007683577609,11.9343201354185,1,1,1,0,0,1,0
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,7.09007683577609,12.2636749042758,1,1,1,0,0,1,0
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,7.09007683577609,11.756244869531,1,1,1,0,0,1,0
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,7.09007683577609,12.5070211629238,1,1,1,0,0,1,0
41,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,7.09007683577609,12.0975480334502,1,1,1,0,0,1,0
37,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,9.90348755253613,12.4408813604123,0,0,0,0,0,0,1
37,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,9.90348755253613,12.4408813604123,0,0,0,0,0,0,1
37,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,9.90348755253613,12.4408813604123,0,0,0,0,0,0,1
37,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,9.90348755253613,12.4408813604123,0,0,0,0,0,0,1
37,1,1,0,1,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,9.90348755253613,12.4408813604123,0,0,0,0,0,0,1
39,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-4.60517018598809,4.60517018598809,11.2196667496701,1,1,1,0,0,0,1
39,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-4.60517018598809,4.60517018598809,11.2196667496701,1,1,1,0,0,0,1
39,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-4.60517018598809,4.60517018598809,11.2196667496701,1,1,1,0,0,0,1
39,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-4.60517018598809,4.60517018598809,11.2196667496701,1,1,1,0,0,0,1
39,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-4.60517018598809,4.60517018598809,11.2196667496701,1,1,1,0,0,0,1
75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.6603279178078,11.6093558951506,1,1,1,0,0,0,1
75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.6603279178078,11.6094540450416,1,1,1,0,0,0,1
75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.6603279178078,11.6093558951506,1,1,1,0,0,0,1
75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.6603279178078,11.6094540450416,1,1,1,0,0,0,1
75,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,12.6603279178078,11.5994919367292,1,1,1,0,0,0,1
52,1,1,0,1,0,0,1,0,0,0,1,0,0,0,8.00636756765025,-4.60517018598809,12.2059160701229,1,0,0,0,1,0,0
52,1,1,0,1,0,0,1,0,0,0,1,0,0,0,8.00636756765025,-4.60517018598809,12.2059160701229,1,0,0,0,1,0,0
52,1,1,0,1,0,0,1,0,0,0,1,0,0,0,8.00636756765025,-4.60517018598809,12.2059160701229,1,0,0,0,1,0,0
52,1,1,0,1,0,0,1,0,0,0,1,0,0,0,8.00636756765025,-4.60517018598809,12.2059160701229,1,0,0,0,1,0,0
52,1,1,0,1,0,0,1,0,0,0,1,0,0,0,8.00636756765025,-4.60517018598809,12.2059160701229,1,0,0,0,1,0,0
83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,9.62461757467946,1,1,1,1,0,0,0
83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,9.69361044618844,1,1,1,1,0,0,0
83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,9.62461757467946,1,1,1,1,0,0,0
83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,9.62461757467946,1,1,1,1,0,0,0
83,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-4.60517018598809,-4.60517018598809,9.62461757467946,1,1,1,1,0,0,0
22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.90775527898214,-4.60517018598809,10.5409083065668,0,0,0,0,0,1,0
22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.90775527898214,-4.60517018598809,10.5409083065668,0,0,0,0,0,1,0
22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.90775527898214,-4.60517018598809,10.5409083065668,0,0,0,0,0,1,0
22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.90775527898214,-4.60517018598809,10.5409083065668,0,0,0,0,0,1,0
22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.90775527898214,-4.60517018598809,10.5409083065668,0,0,0,0,0,1,0
66,1,1,1,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,9.85219425814858,10.2813971110563,1,0,0,0,0,0,1
66,1,1,1,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,9.85219425814858,10.2813971110563,1,0,0,0,0,0,1
66,1,1,1,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,9.85219425814858,10.2813971110563,1,0,0,0,0,0,1
66,1,1,1,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,9.85219425814858,10.2813971110563,1,0,0,0,0,0,1
66,1,1,1,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,9.85219425814858,10.2813971110563,1,0,0,0,0,0,1
55,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,11.289781913656,10.8142016415619,1,1,1,0,1,0,0
55,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,11.289781913656,10.8142016415619,1,1,1,0,1,0,0
55,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,11.289781913656,10.83570784677,1,1,1,0,1,0,0
55,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,11.289781913656,10.8142016415619,1,1,1,0,1,0,0
55,0,1,1,0,0,0,0,1,0,0,0,0,0,1,-4.60517018598809,11.289781913656,10.83570784677,1,1,1,0,1,0,0
44,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,13.0626133729986,16.0345574666315,1,1,1,0,0,0,1
44,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,13.0058295611484,15.9175085914986,1,1,1,0,0,0,1
44,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,13.159659162148,16.0369048855528,1,1,1,0,0,0,1
44,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,13.1402032955327,16.1070694033406,1,1,1,0,0,0,1
44,1,1,1,0,0,1,0,0,0,0,1,0,0,0,-4.60517018598809,13.0058295611484,15.9876456782222,1,1,1,0,0,0,1
88,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,-4.60517018598809,9.92999922422021,0,1,0,0,0,1,0
88,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,-4.60517018598809,9.8759320029824,0,1,0,0,0,1,0
88,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,-4.60517018598809,9.92999922422021,0,1,0,0,0,1,0
88,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,-4.60517018598809,9.92999922422021,0,1,0,0,0,1,0
88,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,-4.60517018598809,9.92999922422021,0,1,0,0,0,1,0
67,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.81877358912431,1,0,0,1,0,0,0
67,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.75814896728747,1,0,0,1,0,0,0
67,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.81877358912431,1,0,0,1,0,0,0
67,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.75814896728747,1,0,0,1,0,0,0
67,1,0,0,0,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,9.81877358912431,1,0,0,1,0,0,0
57,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.7467603607655,0,0,0,0,1,0,0
57,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.7467603607655,0,0,0,0,1,0,0
57,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.7467603607655,0,0,0,0,1,0,0
57,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.7467603607655,0,0,0,0,1,0,0
57,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-4.60517018598809,-4.60517018598809,10.7232298633476,0,0,0,0,1,0,0
66,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.2717519597548,1,0,0,0,1,0,0
66,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.2297877606676,1,0,0,0,1,0,0
66,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.2853576118277,1,0,0,0,1,0,0
66,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.2853576118277,1,0,0,0,1,0,0
66,1,1,0,1,0,0,0,0,1,0,1,0,0,0,-4.60517018598809,-4.60517018598809,14.2153990231973,1,0,0,0,1,0,0
79,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,-4.60517018598809,10.0766026984165,1,0,0,0,0,1,0
79,1,0,0,1,0,0,0,0,0,1,1,0,0,0,-4.60517018598809,-4.60517018598809,10.0766026984165,1,0,0,0,0,1,0
